,gvkey,Ticker,Date,Revenue,Cost of Goods Sold,SG&A,EBIT,Net Income,Cash and Cash Equivalents,Recievables,Inventories,Other Current Assets,PP&E,Other Assets,Debt in Current Liabilities,Accounts Payable,Taxes Payable,Other Current Liabilities,Total Liabilities,Adjusted Close,Volume,EBIT/EV
128756,11191,VSH,1992-12-31,157.583,112.453,25.797,11.475999999999999,7.395,15.977,102.757,150.775,18.192,389.067,102.323,50.539,42.727,0.0,49.108,315.018,6.790639364814042,5643396.0,0.01328334715809611
128757,11191,VSH,1993-03-31,227.5,166.047,30.608,20.610999999999997,12.465,33.957,146.231,201.034,29.2,534.29,112.747,65.562,42.802,5.036,93.202,566.52,6.1439118062603235,5026896.0,0.022679713012665522
128758,11191,VSH,1993-06-30,224.653,163.469,30.442,19.187,12.082,15.642,142.176,198.753,29.705,529.018,112.736,53.009,43.651,3.828,84.428,529.385,7.548056832427916,4795766.4823,0.01833501319080306
128759,11191,VSH,1993-09-30,200.201,145.02,28.138,17.349,10.696,16.423,136.917,211.02,30.638,559.46,116.174,47.058,41.948,4.324,87.831,549.903,6.999582114500628,4208300.0,0.01721709979844412
128760,11191,VSH,1993-12-31,203.918,143.419,29.718,15.798,8.832,10.931,125.284,224.655,33.365,569.108,133.767,53.231,48.404,3.74,83.054,571.603,7.33911408274133,3545799.0,0.014974867119737442
128761,11191,VSH,1994-03-31,226.015,163.019,30.176,20.291,12.658,19.155,151.297,226.468,38.241,593.726,134.961,67.049,49.696,4.866,86.744,610.552,7.704763894692855,2979500.0,0.018178230603545294
128762,11191,VSH,1994-06-30,226.683,159.043,31.451,22.717000000000002,14.226,18.16,159.319,248.022,38.964,625.855,136.254,65.034,48.745,6.528,86.527,637.944,8.857835501634453,2635393.3786,0.018123759357288303
128763,11191,VSH,1994-09-30,260.963,182.564,37.185,26.296000000000003,14.561,31.25,165.368,285.166,48.494,717.604,249.695,62.908,55.092,11.236,100.704,759.629,9.872512669752748,4108496.0,0.016811821492975988
128764,11191,VSH,1994-12-31,274.176,190.376,38.312,29.581,17.502,26.857,165.188,303.607,64.909,733.962,241.107,63.412,63.318,1.849,103.66,768.871,10.75007130163884,3797200.0,0.018300447087903012
128765,11191,VSH,1995-03-31,310.284,215.748,41.12,36.532000000000004,22.034,24.743,201.242,329.415,67.711,797.759,250.787,64.776,67.921,6.735,111.247,832.449,12.92875077745272,4006328.1482,0.018692872779399464
128766,11191,VSH,1995-06-30,315.461,216.905,40.523,41.105,24.724,28.514,208.648,335.814,72.261,830.148,249.51,65.803,70.501,11.565,110.949,851.184,16.643630499884818,12509789.0,0.017223924850806996
128767,11191,VSH,1995-09-30,300.629,204.982,38.786,37.735,22.332,33.275,194.771,341.44,65.082,856.54,246.081,55.102,60.58,11.964,106.187,603.711,19.3503800967519,17411085.0,0.013956232131695645
128768,11191,VSH,1995-12-31,298.042,201.797,38.392,37.035000000000004,23.577,19.584,180.383,362.192,78.039,922.976,233.905,59.995,66.942,7.083,94.892,635.478,14.512785072563926,26870385.0,0.01757358746982098
128769,11191,VSH,1996-03-31,310.66,207.866,40.374,42.917,28.041,21.581,190.088,381.08,73.917,956.949,229.811,64.341,53.502,14.784,98.813,656.972,12.43953006219765,28040392.0,0.02306368644951322
128770,11191,VSH,1996-06-30,273.502,184.125,38.467,8.51,3.783,33.714,177.659,390.057,78.132,981.792,229.518,73.74,39.949,13.667,109.939,685.014,11.428502321981423,19604312.4022,0.0048854926773224654
128771,11191,VSH,1996-09-30,259.889,179.707,35.288,23.819000000000003,14.484,33.88,173.617,380.774,82.362,1014.752,227.938,73.309,37.55,20.532,103.918,674.978,11.186629256965944,11770399.0,0.014032749759704113
128772,11191,VSH,1996-12-31,253.928,183.415,27.636,12.519000000000002,6.308,20.945,186.327,356.746,59.147,1019.423,222.22,56.606,33.93,7.076,91.354,610.817,11.247097523219814,18600691.0,0.007405128993809836
128773,11191,VSH,1997-03-31,273.262,189.525,33.919,30.715000000000003,19.658,36.329,175.349,332.144,78.428,1007.62,213.608,63.649,37.253,11.14,90.8,590.765,10.763351393188854,16714596.0,0.019272156862745096
128774,11191,VSH,1997-06-30,272.661,188.624,33.698,31.27,19.948,37.192,174.613,326.434,82.421,1007.361,219.56,62.469,36.738,16.774,89.69,566.337,14.697785453067858,13094213.0678,0.015153461843661342
128775,11191,VSH,1997-09-30,285.352,194.192,35.324,33.651,20.695,43.466,188.706,343.909,90.658,1078.799,341.404,52.045,44.684,22.962,87.646,754.707,13.427976432344575,15176098.0,0.01638789559710839
128776,11191,VSH,1997-12-31,293.944,205.447,33.935,10.652000000000001,-6.999,55.263,195.596,339.371,55.741,1067.533,364.535,34.385,47.925,12.003,96.524,742.07,11.9676960585128,14556998.0,0.0057776757780671545
128777,11191,VSH,1998-03-31,348.744,238.074,45.934,31.518,16.536,79.932,286.508,446.241,214.388,1349.975,481.875,33.059,104.669,18.95,189.166,1519.564,11.936204794798861,18321597.0,0.013426612749488533
128778,11191,VSH,1998-06-30,412.844,279.486,64.354,36.143,16.766,116.285,264.493,462.877,116.796,1366.635,533.383,32.754,89.438,16.453,196.446,1473.98,9.566666666666666,29640375.0,0.018307413912530348
128779,11191,VSH,1998-09-30,399.499,269.313,62.946,30.397000000000002,12.121,121.915,280.782,455.917,109.563,1416.221,535.429,28.275,81.765,23.942,194.021,1469.97,6.4,22928200.0,0.01953464399738827
128780,11191,VSH,1998-12-31,411.658,285.191,61.159,-10.183999999999997,-37.211,113.729,289.098,446.138,107.606,1437.825,509.106,24.797,92.656,17.425,181.91,1408.367,7.733333333333333,19572700.0,-0.0059656500634260356
128781,11191,VSH,1999-03-31,423.058,290.725,62.497,22.741,0.818,91.808,277.548,425.574,113.92,1393.692,505.682,29.876,75.41,20.108,165.633,1344.998,7.733333333333333,18990100.0,0.014305984249640401
128782,11191,VSH,1999-06-30,425.323,282.589,61.775,40.760000000000005,20.181,93.855,298.802,419.144,133.007,1437.24,477.161,50.573,81.004,18.895,178.814,1340.839,14.0,37156250.0,0.017973001694118567
128783,11191,VSH,1999-09-30,443.711,292.873,64.32,48.919000000000004,25.736,102.055,322.466,408.115,127.716,1439.615,477.56,35.335,82.721,26.747,183.218,1308.354,15.833333333333334,30223700.0,0.020200727150196014
128784,11191,VSH,1999-12-31,467.999,306.202,65.69,61.053000000000004,36.502,105.193,320.978,398.3,102.278,1448.418,466.487,31.235,101.613,27.418,184.933,1248.552,21.083333333333332,32556400.0,0.01872186539732217
128785,11191,VSH,2000-03-31,538.894,316.095,67.944,110.24,74.271,124.877,385.136,406.758,114.552,1458.581,454.487,39.985,105.918,46.383,189.59,1229.447,37.083333333333336,55614900.0,0.020743987808202885
128786,11191,VSH,2000-06-30,612.771,328.409,74.4,179.143,131.853,172.028,412.901,415.71,117.206,1423.256,480.384,7.113,103.905,77.996,197.69,799.254,37.9375,182239000.0,0.03413330132318154
128787,11191,VSH,2000-09-30,669.784,335.981,76.01,226.113,171.111,254.483,423.745,452.126,135.387,1455.105,343.839,3.799,100.173,124.48,219.167,777.911,30.75,114551000.0,0.055273851397912924
128788,11191,VSH,2000-12-31,643.617,349.928,78.961,175.731,140.629,337.213,452.579,525.862,159.22,1564.945,335.23,8.4,120.07,31.915,257.289,886.323,15.125,108050200.0,0.09259722393015754
128789,11191,VSH,2001-03-31,558.465,323.033,72.229,119.985,90.126,382.174,467.612,582.548,179.671,1585.23,344.085,1.694,111.236,39.443,229.264,964.592,19.9,99319600.0,0.045847922915421224
128790,11191,VSH,2001-06-30,383.437,243.106,64.18,11.300999999999998,3.126,451.728,388.766,603.436,177.472,1592.21,345.88,4.527,77.155,24.032,232.633,958.865,23.0,90719600.0,0.00372994670938893
128791,11191,VSH,2001-09-30,332.293,266.297,64.568,-47.661,-39.152,410.873,372.606,571.17,162.321,1645.713,431.577,1.419,73.536,12.133,240.858,969.058,18.4,61330900.0,-0.016855003051236158
128792,11191,VSH,2001-12-31,381.151,289.194,77.194,-60.56900000000001,-53.587,367.115,382.358,601.457,223.697,1861.514,1209.363,11.608,89.467,13.081,364.437,1518.462,19.5,75499200.0,-0.018049490451819854
128793,11191,VSH,2002-03-31,434.14,301.314,74.659,10.136,2.42,380.325,368.604,525.561,220.02,1861.05,1225.571,1.327,89.263,5.066,343.629,1423.138,20.34,64659200.0,0.0029626246371011336
128794,11191,VSH,2002-06-30,457.877,306.855,75.678,27.903000000000002,15.617,380.317,362.771,540.452,215.57,1922.522,1217.957,0.322,110.28,0.0,337.088,1366.86,22.0,78825400.0,0.007706439957820754
128795,11191,VSH,2002-09-30,471.419,316.234,78.246,25.767,13.114,408.071,341.625,556.312,200.678,1927.326,1234.311,3.786,110.418,6.193,322.885,1353.39,8.8,87395000.0,0.017328375643837216
128796,11191,VSH,2002-12-31,459.377,427.989,82.668,-144.559,-123.765,339.938,343.511,554.066,236.178,2129.63,1566.616,36.711,123.999,8.734,406.793,1880.387,11.18,81535700.0,-0.0660592735829651
128797,11191,VSH,2003-03-31,532.127,363.122,96.43,20.016,6.848,323.535,381.262,545.54,233.681,2138.917,1575.613,35.215,125.171,9.57,391.975,1842.663,10.18,59076500.0,0.009878296582904934
128798,11191,VSH,2003-06-30,538.103,364.088,94.876,14.584,2.88,361.886,381.268,533.389,239.606,2175.985,1613.672,19.898,137.247,7.092,423.147,1875.479,13.2,54958900.0,0.0059376857308015155
128799,11191,VSH,2003-09-30,533.168,386.043,92.431,21.275,6.775,529.38,391.252,513.211,196.952,2145.777,1692.515,18.493,126.83,13.788,400.218,1985.926,17.52,117950800.0,0.006785567456833106
128800,11191,VSH,2003-12-31,567.199,394.351,96.274,21.721,10.339,555.54,374.24,515.392,192.081,2214.638,1715.465,18.793,158.182,10.112,400.274,1975.264,22.9,107721831.0,0.00547814694523258
128801,11191,VSH,2004-03-31,640.921,432.276,97.329,60.265,35.966,581.85,416.602,534.102,159.239,2209.824,1692.046,6.189,136.537,23.849,373.108,1919.332,21.34,97982700.0,0.016341035416160738
128802,11191,VSH,2004-06-30,646.699,426.79,99.362,67.796,41.118,639.246,427.866,537.188,174.2,2235.578,1680.529,19.665,134.014,40.851,386.986,1845.151,18.58,138925000.0,0.021163986808626505
128803,11191,VSH,2004-09-30,584.32,396.291,95.879,39.748999999999995,22.07,640.023,396.648,540.061,180.576,2227.837,1722.011,11.207,118.908,24.652,396.074,1827.731,12.9,149220700.0,0.017635614633269812
128804,11191,VSH,2004-12-31,541.636,400.756,93.776,-75.133,-54.458,632.7,351.71,517.973,180.037,2270.426,1784.355,3.778,131.243,29.631,353.086,1770.688,15.02,90563600.0,-0.028697637697001153
128805,11191,VSH,2005-03-31,554.366,388.169,96.34,16.453000000000003,5.712,623.422,357.779,515.849,172.942,2258.093,1766.516,22.111,122.184,31.299,319.003,1739.963,12.43,67640700.0,0.007373544584287688
128806,11191,VSH,2005-06-30,582.388,403.572,95.838,19.38,9.716,577.276,354.748,503.318,167.711,2223.239,1859.694,19.632,120.975,23.847,306.441,1664.823,11.87,89078400.0,0.008174111372866383
128807,11191,VSH,2005-09-30,566.077,384.679,94.174,36.301,19.956,606.997,348.809,503.151,153.376,2201.904,1885.263,3.93,110.559,26.188,311.473,1650.008,11.95,67484100.0,0.015505196094429855
128808,11191,VSH,2005-12-31,593.69,403.695,90.56,35.467,26.89,632.502,350.85,487.87,135.41,2251.413,1830.367,5.006,142.709,29.655,292.796,1667.63,13.76,70340200.0,0.013344308874062098
128809,11191,VSH,2006-03-31,631.086,419.315,95.852,63.96199999999999,38.16,656.265,375.089,510.927,132.76,2283.687,1814.68,145.885,136.777,38.344,284.286,1667.371,14.24,90198200.0,0.023437234227839162
128810,11191,VSH,2006-06-30,660.523,434.746,100.717,64.071,42.842,575.047,390.124,527.143,132.845,2325.585,1817.519,8.42,132.472,29.55,286.752,1540.045,15.73,131295900.0,0.021732057424934254
128811,11191,VSH,2006-09-30,654.381,429.485,98.917,52.252,32.482,612.669,393.337,538.136,148.872,2373.539,1827.916,9.897,122.203,41.151,323.037,1579.388,14.04,111558000.0,0.020128801214243007
128812,11191,VSH,2006-12-31,635.487,429.349,104.913,42.501999999999995,26.252,671.586,351.656,536.853,167.152,2440.41,1840.284,4.254,145.919,47.333,336.908,1606.289,13.54,101328500.0,0.017427916261138144
128813,11191,VSH,2007-03-31,658.192,432.687,105.668,72.933,49.964,333.253,394.201,548.076,161.706,2472.814,2126.941,2.225,128.314,46.519,313.696,1530.636,13.98,85915030.0,0.025484617075886385
128814,11191,VSH,2007-06-30,715.861,483.683,113.254,63.548,40.747,386.667,454.404,565.073,246.911,2567.148,2003.621,6.452,139.432,48.136,359.397,1605.4,15.82,138048236.0,0.020013284452142635
128815,11191,VSH,2007-09-30,729.616,501.272,110.586,54.213,35.175,476.997,473.143,555.32,248.514,2630.422,2020.045,5.191,135.427,49.788,397.953,1642.279,13.03,130865696.0,0.021145769227837858
128816,11191,VSH,2007-12-31,729.597,506.105,112.827,32.855000000000004,4.878,537.295,441.772,554.709,209.025,2690.329,2031.436,1.376,173.039,34.653,387.86,1633.096,11.41,87693382.0,0.01495121535155388
128817,11191,VSH,2008-03-31,733.313,505.952,119.063,-11.809000000000003,-30.696,572.612,475.397,579.937,198.932,2786.717,2050.973,1.335,156.927,39.772,428.089,1693.959,9.06,93325558.0,-0.00684795788027492
128818,11191,VSH,2008-06-30,774.364,537.6,121.021,-745.8069999999999,-747.896,585.787,462.693,589.497,207.689,2811.339,1259.09,263.141,158.183,31.779,400.39,1641.227,8.87,93984919.0,-0.4452209956466416
128819,11191,VSH,2008-09-30,739.092,523.772,112.844,-315.4,-301.335,312.021,449.162,562.047,187.555,2780.736,969.085,27.773,144.053,38.846,376.618,1341.859,6.62,117811486.0,-0.24558682270498608
128820,11191,VSH,2008-12-31,575.442,434.986,97.951,-609.348,-652.292,324.164,311.197,538.019,155.154,2779.387,325.264,24.337,104.608,24.901,308.283,1266.064,3.42,100216269.0,-0.907017205890798
128821,11191,VSH,2009-03-31,449.511,326.916,87.454,-25.552999999999997,-29.127,364.776,274.138,504.656,118.348,2733.842,306.64,27.415,78.974,19.252,281.141,1182.232,3.48,72256418.0,-0.039537748283381226
128822,11191,VSH,2009-06-30,460.258,325.639,83.752,-52.36300000000001,-58.865,393.741,285.415,470.223,117.265,2776.439,308.526,15.025,76.404,13.715,259.302,1188.685,6.79,114759481.0,-0.042816698510783825
128823,11191,VSH,2009-09-30,525.304,361.775,89.667,11.363,2.323,507.882,304.332,447.641,116.837,2818.123,304.573,27.483,98.644,13.083,272.31,1230.892,7.9,76526862.0,0.00863477143350428
128824,11191,VSH,2009-12-31,606.96,409.899,93.789,36.486,28.481,579.189,284.295,434.869,109.19,2789.48,301.747,16.078,118.216,23.558,249.649,1197.945,8.35,89451253.0,0.027738590959253785
128825,11191,VSH,2010-03-31,640.46,423.002,99.788,64.95,45.42,613.102,324.685,442.699,120.453,2737.573,287.292,53.499,117.719,31.301,279.814,1215.157,10.23,131726369.0,0.039827819705696516
128826,11191,VSH,2010-06-30,701.655,442.245,103.266,106.977,76.659,674.581,359.588,449.726,120.101,2690.027,249.845,78.942,134.001,37.087,295.004,1220.699,7.74,139526055.0,0.09790838110459127
128827,11191,VSH,2010-09-30,694.365,431.46,87.175,125.83400000000002,89.799,745.371,350.355,425.86,125.764,2662.659,212.607,76.755,135.519,48.233,299.874,1210.0,9.68,156455317.0,0.10945326011607195
128828,11191,VSH,2010-12-31,688.612,430.177,90.918,117.621,147.228,897.338,330.556,427.822,138.788,2671.382,259.475,0.023,167.795,51.06,308.283,1468.943,14.68,239980602.0,0.060131800096234596
128829,11191,VSH,2011-03-31,695.151,435.455,92.465,121.37100000000001,75.287,1008.0,339.263,460.387,148.292,2738.708,249.861,0.511,166.746,73.883,296.64,1489.478,17.74,144851815.0,0.051419521270365316
128830,11191,VSH,2011-06-30,709.838,451.91,92.796,115.076,82.095,1007.0,345.121,476.292,173.396,2778.77,249.101,0.012,184.256,60.282,289.801,1510.471,15.04,165333544.0,0.06468030742402406
128831,11191,VSH,2011-09-30,637.649,425.668,90.271,76.918,50.487,1034.973,296.951,457.106,184.609,2746.914,255.23,0.05,150.802,65.017,287.892,1465.245,8.36,150773925.0,0.10948399755542011
128832,11191,VSH,2011-12-31,551.391,381.304,92.091,35.852000000000004,30.952,998.227,270.97,417.627,143.852,2759.169,255.149,0.013,154.942,13.881,270.952,1385.569,8.99,140939430.0,0.044046383992375475
128833,11191,VSH,2012-03-31,538.547,363.444,82.765,51.39,33.812,922.953,282.071,440.699,151.4,2798.794,319.457,0.052,135.055,14.537,261.039,1348.009,12.16,125338941.0,0.03728618127251301
128834,11191,VSH,2012-06-30,588.199,402.425,83.199,70.63000000000001,45.671,948.275,298.974,434.556,140.375,2763.253,312.417,0.116,154.277,4.6,250.083,1430.189,9.43,143300520.0,0.08164578010092242
128835,11191,VSH,2012-09-30,572.781,401.616,85.395,46.976,22.28,941.134,278.092,428.438,146.856,2818.024,307.263,0.005,135.397,31.007,262.123,1355.899,9.83,106441395.0,0.05486026555727226
128836,11191,VSH,2012-12-31,530.57,382.138,83.512,22.852000000000004,20.975,992.538,247.035,407.649,144.041,2880.191,310.462,0.006,147.936,7.215,257.013,1388.041,10.63,77653223.0,0.024747913123995286
128837,11191,VSH,2013-03-31,554.254,379.884,87.419,45.51,28.931,984.979,267.349,419.383,131.508,2864.798,307.362,0.02,133.748,11.193,251.599,1362.559,13.61,91155330.0,0.03336642359741515
128838,11191,VSH,2013-06-30,597.665,416.435,89.008,52.498,31.309,1027.7,294.253,445.106,119.842,2903.481,314.136,0.839,155.733,7.114,270.848,1413.043,13.89,80047848.0,0.03822912676425402
128839,11191,VSH,2013-09-30,602.89,421.31,86.272,53.559,32.719,1090.565,280.192,448.858,127.525,3015.054,318.382,0.006,152.551,14.151,276.05,1374.177,12.89,65891500.0,0.045870023542655326
128840,11191,VSH,2013-12-31,616.17,431.026,90.775,47.179,30.021,1151.579,274.083,432.708,122.31,3090.159,329.84,0.002,163.894,17.502,267.667,1358.943,13.26,64902916.0,0.04042956474671524
128841,11191,VSH,2014-03-31,602.378,417.54,92.507,43.730000000000004,25.81,1150.116,294.544,452.03,127.528,3097.975,323.732,0.022,155.709,20.047,273.909,1356.583,14.88,72883074.0,0.03110440924383496
128842,11191,VSH,2014-06-30,641.929,438.086,93.33,57.941,35.642,1173.99,305.395,458.887,131.768,3116.926,339.56,0.019,161.377,17.926,278.417,1390.877,15.49,60020197.0,0.03870899641276548
128843,11191,VSH,2014-09-30,638.211,439.073,88.557,44.979,26.971,1113.411,303.923,450.385,128.389,3093.213,494.302,0.017,158.021,16.536,295.407,1463.043,14.29,66846355.0,0.0313541596595161
128844,11191,VSH,2014-12-31,610.764,426.487,91.808,44.736,29.206,1106.948,271.554,424.594,123.354,3103.5,474.228,0.018,174.451,24.671,257.599,1467.896,14.15,81675487.0,0.031186516014564573
128845,11191,VSH,2015-03-31,593.436,409.289,89.769,50.791999999999994,30.699,1056.048,288.273,427.104,123.564,3033.084,464.619,0.012,156.114,29.927,255.167,1432.74,13.82,65264799.0,0.03492605217104485
128846,11191,VSH,2015-06-30,590.47,410.284,85.581,45.08,26.268,1061.995,294.062,440.548,118.352,3070.139,455.653,0.017,159.086,20.269,268.941,1405.459,11.68,90074155.0,0.04139830013510466
128847,11191,VSH,2015-09-30,560.654,392.302,83.107,-26.381,-27.666,1079.292,282.228,446.791,125.439,3102.536,389.226,0.011,148.889,25.646,276.509,1387.82,9.69,105498932.0,-0.03371639655165142
128848,11191,VSH,2015-12-31,555.928,392.053,81.94,30.15299999999999,-137.815,1094.547,272.559,420.571,99.815,3111.973,400.198,0.004,157.21,22.198,278.312,1524.943,12.05,77733089.0,0.02690659788543212
128849,11191,VSH,2016-03-31,570.606,396.89,86.676,44.800000000000004,28.014,1075.624,286.996,426.245,99.753,3159.624,397.554,0.003,143.375,21.633,273.016,1463.895,12.21,96519046.0,0.039723429171130746
128850,11191,VSH,2016-06-30,590.051,408.453,88.623,52.50699999999999,33.086,1021.277,295.427,415.102,97.123,3151.494,388.083,0.007,149.713,16.094,271.745,1386.526,12.39,74890943.0,0.04615261558150694
128851,11191,VSH,2016-09-30,591.955,401.622,90.322,56.693,36.44,1119.901,295.341,408.503,94.309,3149.658,382.01,0.105,160.221,16.624,285.494,1439.444,14.09,58309595.0,0.04347071981371684
128852,11191,VSH,2016-12-31,570.819,402.162,87.524,-34.742,-48.748,1098.408,274.027,381.245,110.792,3015.684,364.458,0.003,174.107,19.033,263.707,1418.184,16.2,65919264.0,-0.021400378901648427
128853,11191,VSH,2017-03-31,604.801,406.808,88.734,57.002,36.719,1138.27,310.208,400.516,104.911,3032.08,360.416,0.011,170.821,11.846,272.425,1441.637,16.45,64161778.0,0.03465088076560927
128854,11191,VSH,2017-06-30,643.164,432.589,84.921,82.56599999999999,56.19,1187.204,327.131,418.794,117.055,3112.75,362.007,0.011,181.906,9.63,283.382,1447.019,16.6,66558868.0,0.051893967010506234
128855,11191,VSH,2017-09-30,677.941,450.287,88.055,92.947,64.404,1243.57,329.422,437.576,112.394,3151.271,358.452,0.025,181.988,18.085,290.499,1478.624,18.8,82936738.0,0.05098470299834835
128856,11191,VSH,2017-12-31,674.489,459.594,94.453,73.915,-177.657,1295.168,340.027,436.759,120.336,3217.28,361.141,0.004,222.373,50.226,291.732,1776.93,20.75,107472988.0,0.03582213533172853
128857,11191,VSH,2018-03-31,716.795,474.138,98.037,99.517,62.366,1340.812,376.537,460.648,116.948,3265.884,368.23,0.056,191.935,38.676,298.376,1804.414,18.6,91285188.0,0.05692798152988263
128858,11191,VSH,2018-06-30,761.03,496.4,100.721,105.76599999999999,103.097,1149.746,395.745,479.921,118.809,3227.585,361.341,0.123,212.111,39.065,299.473,1936.854,23.2,137054066.0,0.0367769297665166
128859,11191,VSH,2018-09-30,780.972,507.202,94.958,137.426,77.876,1063.108,395.442,500.301,124.949,3273.072,356.967,0.004,198.674,45.664,317.946,1811.763,20.35,100830757.0,0.055856076288053884
131374,11376,WST,1990-03-31,83.801,61.472,13.053,10.334,5.601,1.086,47.534,47.303,8.085,334.937,32.395,7.075,13.532,0.0,27.827,130.574,4.5,681000.0,0.029465604452630918
131375,11376,WST,1990-06-30,82.094,62.818,13.519,6.682,2.896,2.678,48.643,46.346,10.306,343.638,32.836,12.7,17.18,0.0,26.025,142.961,4.28125,917200.0,0.019678798538962594
131376,11376,WST,1990-09-30,76.863,59.311,11.893,5.558,1.657,2.636,44.394,47.371,11.03,348.914,36.258,10.677,14.899,0.0,26.436,146.788,3.46875,570400.0,0.0191197041227507
131377,11376,WST,1990-12-31,80.46,60.664,15.92,-5.9639999999999995,-5.875,2.249,41.795,46.372,10.758,353.513,41.03,12.307,17.992,0.0,34.383,155.667,3.0625,589100.0,-0.022419282688208822
131378,11376,WST,1991-03-31,86.097,63.312,14.121,2.323,-2.316,0.268,51.493,44.109,9.324,357.962,40.56,13.966,19.102,0.0,33.753,156.773,3.5625,1052200.0,0.007754862228513055
131379,11376,WST,1991-06-30,81.758,60.41,13.895,7.706,3.419,0.472,45.859,38.568,10.244,352.634,37.757,15.502,15.173,0.0,32.462,139.291,4.0,618900.0,0.02435747903568911
131380,11376,WST,1991-09-30,79.585,59.822,12.514,7.214,2.24,1.308,46.331,36.247,9.277,355.313,36.165,10.697,14.147,0.0,34.252,134.901,4.15625,615400.0,0.022506166460305545
131381,11376,WST,1991-12-31,82.168,62.302,14.914,-21.187,-18.053,2.731,42.787,33.842,18.016,314.384,49.981,9.298,16.429,0.0,45.183,152.144,4.65625,582900.0,-0.06132189981537874
131382,11376,WST,1992-03-31,81.791,57.389,12.99,10.620999999999999,5.588,1.127,51.746,37.797,11.327,314.142,49.206,9.058,19.37,0.0,38.774,146.484,5.25,808300.0,0.027742080407890335
131383,11376,WST,1992-06-30,86.685,60.69,13.824,11.951999999999998,5.592,1.911,50.893,38.479,8.372,318.312,48.987,7.672,18.736,0.0,38.747,141.531,5.84375,478900.0,0.028858621247497926
131384,11376,WST,1992-09-30,81.342,59.088,14.275,7.893000000000001,4.105,1.547,46.443,41.865,11.505,338.238,47.137,7.536,18.501,0.0,43.803,146.387,5.375,607600.0,0.020481933963732993
131385,11376,WST,1992-12-31,88.366,64.275,15.968,7.501,4.46,3.034,41.856,38.043,15.725,310.685,39.99,10.613,20.359,0.0,29.89,125.722,5.625,1078000.0,0.01907634479838356
131386,11376,WST,1993-03-31,86.9,62.8,14.9,11.099999999999998,6.6,5.2,48.1,34.8,13.1,312.6,40.1,11.3,16.1,0.0,30.2,123.8,5.875,485300.0,0.027253007344808233
131387,11376,WST,1993-06-30,87.1,60.2,15.8,10.7,6.2,2.5,50.8,36.1,12.4,327.7,42.3,7.9,18.4,0.0,30.0,126.0,5.8125,305800.0,0.02631904213444972
131388,11376,WST,1993-09-30,81.9,57.8,15.1,8.299999999999999,4.8,2.4,47.0,36.3,11.0,326.7,41.8,7.7,16.2,0.0,27.9,118.9,6.09375,459200.0,0.019608219505748835
131389,11376,WST,1993-12-31,92.8,63.3,17.7,10.8,5.9,5.2,43.3,34.5,10.2,322.8,41.4,7.7,14.1,0.0,25.0,108.4,6.125,374600.0,0.025898193720887017
131390,11376,WST,1994-03-31,87.1,57.9,15.8,12.299999999999999,7.0,6.9,51.5,36.5,12.5,329.9,45.4,11.0,14.3,0.0,29.9,118.5,6.1875,1014500.0,0.028951087960701838
131391,11376,WST,1994-06-30,91.5,61.5,17.1,12.399999999999999,7.5,8.8,54.9,38.1,13.8,351.3,50.0,20.9,15.2,0.0,32.1,134.2,5.40625,587300.0,0.03225420475177269
131392,11376,WST,1994-09-30,87.4,61.7,15.9,9.9,5.6,15.4,53.9,37.7,12.8,360.7,55.0,27.1,14.1,0.0,32.3,138.3,6.375,845700.0,0.022275723961028733
131393,11376,WST,1994-12-31,99.1,66.8,21.3,9.4,7.2,27.2,57.8,38.1,13.6,366.8,68.5,21.9,19.3,0.0,45.1,168.2,6.875,714700.0,0.019447202912942736
131394,11376,WST,1995-03-31,95.2,62.7,17.2,14.7,8.2,28.9,59.0,46.2,13.5,385.1,73.7,12.8,17.0,0.0,29.1,179.8,6.375,712200.0,0.030797401285948628
131395,11376,WST,1995-06-30,109.0,77.1,18.1,15.399999999999999,8.7,15.3,66.2,51.9,22.7,433.0,98.5,42.2,19.2,0.0,32.4,233.3,7.0,726000.0,0.026924018322318954
131396,11376,WST,1995-09-30,101.1,76.4,16.6,8.5,3.9,17.3,65.8,50.5,21.5,439.4,91.0,14.2,19.7,0.0,28.3,224.9,7.03125,523300.0,0.014752702402195547
131397,11376,WST,1995-12-31,107.6,78.5,18.0,11.3,7.9,17.4,67.9,48.3,14.8,440.1,102.4,9.8,22.5,3.4,26.1,225.8,5.875,2264900.0,0.023179796243437096
131398,11376,WST,1996-03-31,113.9,82.6,19.1,-9.0,-8.2,14.3,69.8,50.4,16.9,426.9,106.8,10.5,22.6,4.0,36.7,227.6,5.8125,1220100.0,-0.018710892286070833
131399,11376,WST,1996-06-30,119.0,87.1,18.1,14.5,8.1,15.0,72.2,49.2,12.7,429.8,107.1,9.1,23.5,0.7,34.5,229.5,7.5,1288700.0,0.02465776719666695
131400,11376,WST,1996-09-30,111.3,81.7,18.1,12.3,6.6,22.1,68.7,45.1,11.8,434.9,109.1,12.9,23.3,2.8,35.7,223.9,6.46875,889400.0,0.024191537977026892
131401,11376,WST,1996-12-31,114.6,81.3,17.5,16.3,9.9,27.3,69.3,44.0,16.1,431.6,110.4,2.9,23.9,3.1,35.7,225.1,7.0625,538400.0,0.030528932484703928
